galaxy,used_radius_arcsec,n_css,rayleigh_p,mean_PA_deg,Rbar,hemi_axis_deg,hemi_NA,hemi_NB,hemi_binom_p,hemi_dr_median_arcsec,hemi_ks_stat,hemi_ks_p,quad_chi2,quad_dof,quad_p,blue_axis_deg,blue_Rbar,blue_hemi_sumA,blue_hemi_sumB,blue_hemi_asym,blue_hemi_p_perm,blue_quad_p_perm,red_axis_deg,red_Rbar,n_boot_ok,ci_band,n_css_lo,n_css_med,n_css_hi,rayleigh_p_lo,rayleigh_p_med,rayleigh_p_hi,mean_PA_deg_lo,mean_PA_deg_med,mean_PA_deg_hi,Rbar_lo,Rbar_med,Rbar_hi,hemi_axis_deg_lo,hemi_axis_deg_med,hemi_axis_deg_hi,hemi_NA_lo,hemi_NA_med,hemi_NA_hi,hemi_NB_lo,hemi_NB_med,hemi_NB_hi,hemi_binom_p_lo,hemi_binom_p_med,hemi_binom_p_hi,hemi_dr_median_arcsec_lo,hemi_dr_median_arcsec_med,hemi_dr_median_arcsec_hi,hemi_ks_stat_lo,hemi_ks_stat_med,hemi_ks_stat_hi,hemi_ks_p_lo,hemi_ks_p_med,hemi_ks_p_hi,quad_chi2_lo,quad_chi2_med,quad_chi2_hi,quad_dof_lo,quad_dof_med,quad_dof_hi,quad_p_lo,quad_p_med,quad_p_hi,blue_axis_deg_lo,blue_axis_deg_med,blue_axis_deg_hi,blue_Rbar_lo,blue_Rbar_med,blue_Rbar_hi,blue_hemi_sumA_lo,blue_hemi_sumA_med,blue_hemi_sumA_hi,blue_hemi_sumB_lo,blue_hemi_sumB_med,blue_hemi_sumB_hi,blue_hemi_asym_lo,blue_hemi_asym_med,blue_hemi_asym_hi,blue_hemi_p_perm_lo,blue_hemi_p_perm_med,blue_hemi_p_perm_hi,blue_quad_p_perm_lo,blue_quad_p_perm_med,blue_quad_p_perm_hi,red_axis_deg_lo,red_axis_deg_med,red_axis_deg_hi,red_Rbar_lo,red_Rbar_med,red_Rbar_hi
LEDA 1821898,60.0,616,4.919803992157499e-31,359.60332232720936,0.33658635157280636,359.60332232720936,433.0,183.0,2.5266236059936893e-24,7.219213224430042,0.21893259632251796,6.764706532223657e-06,102.24675324675324,3.0,0.0,358.68835137860594,0.3229184864315941,245.487426295114,103.1544068404767,0.4082499744064919,0.4097951024487756,0.6141929035482259,3.649504897641293,0.35578157669979316,1000.0,16-84%,616.0,616.0,616.0,4.7319889757289005e-36,5.136686897677278e-31,1.2249529608466441e-26,354.7682512871122,359.7390990341073,4.462856425738437,0.3112222676832784,0.33648265737998884,0.3633777289692752,354.7682512871122,359.7390990341073,4.462856425738437,422.0,433.0,444.0,172.0,183.0,194.0,1.1592845939298753e-28,2.5266236059936893e-24,2.167928685644442e-20,4.405167469815754,6.470602070503357,8.849948546684574,0.1834277205395845,0.21934044568857985,0.25542210465702914,6.444227475572571e-08,6.204623394861629e-06,0.0003006694847676699,87.30389610389611,104.17532467532467,122.66545454545454,3.0,3.0,3.0,0.0,0.0,0.0,352.89421879775,358.72710280397723,4.335279365507233,0.29741072867223217,0.3229798433156943,0.35177876194885593,236.41486103852296,244.47905709030002,252.0119317321627,96.91321349972804,104.1487588725096,110.95382384118737,0.3649639679006582,0.4018281771269457,0.441224172727444,0.2,0.58,0.88,0.24,0.61,0.88,359.0442589121217,3.771045873600883,8.383114271840952,0.32495831061516717,0.3546252221367644,0.3896761444715798
GMP 2710,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J130036.67+275427.4,60.0,46,0.1069904821421501,326.9723340410943,0.22028468782742103,326.9723340410943,32.0,14.0,0.011351591436778108,8.329747417727006,0.375,0.09676889702320847,3.91304347826087,3.0,0.27100825132729933,338.98937845078996,0.28037264118581606,16.49764114577913,8.298779593721884,0.33064697676291466,0.7556221889055472,0.09695152423788106,315.669787279962,0.20765273094034098,1000.0,16-84%,46.0,46.0,46.0,0.005651163789020979,0.05947189564526105,0.2987854160401318,295.042140487531,326.19031584487993,354.3317005179249,0.16240644385204514,0.24713864554759502,0.3325003457349124,295.042140487531,326.19031584487993,354.3317005179249,27.0,31.0,34.0,12.0,15.0,19.0,0.0016414913408482334,0.02589608179323477,0.3019956131896606,-3.681832167034471,3.585338220181484,12.303113974443434,0.29411764705882354,0.39250700280112044,0.49583333333333335,0.008164694583371082,0.07188172891838229,0.3053731111898883,3.0434782608695654,6.3478260869565215,10.549565217391299,3.0,3.0,3.0,0.014434407075934956,0.09586097691432316,0.3849701411156259,310.0204803774983,338.1576857716633,1.4913499481806411,0.21200606083711357,0.3067426180871835,0.40546713164990905,15.19346494888745,17.57210642268076,20.069475082929056,5.269699421079044,7.078000009668619,9.14125294472868,0.27116004320408954,0.4273938968190464,0.5691732211344143,0.1,0.36,0.74,0.02,0.12,0.44319999999999937,282.96626335236033,315.43189398516256,357.48367564311934,0.14240712751313692,0.25350126024029207,0.3563549372462044
LEDA 44609,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 1822726,60.0,292,0.0011676477607440322,320.99742269173817,0.15207203608866388,320.99742269173817,175.0,117.0,0.0008215005632187792,-1.6222571520548925,0.11643467643467643,0.26656522106386915,10.657534246575342,3.0,0.013729460592555864,327.8078118710874,0.1872591898877137,101.11320651926833,58.986402571126746,0.2631287121029512,0.0034982508745627187,0.019490254872563718,319.52196453285296,0.08482664473291322,1000.0,16-84%,292.0,292.0,292.0,1.3293597080996392e-05,0.0005834019089066144,0.016163750475918635,305.665873464922,320.77989932478476,336.632537042306,0.11885567630617207,0.15969409975951226,0.19609395366379997,305.665873464922,320.77989932478476,336.632537042306,168.0,177.0,185.0,107.0,115.0,124.0,5.855070030917541e-06,0.0003410907841792765,0.011727402986761715,-3.955338672972909,-1.2211393392594836,1.7150164171622175,0.0967387373819964,0.13153801843317972,0.17475003613556808,0.025028739858655617,0.1624598995225719,0.49558192244392624,6.927123287671233,12.972602739726026,19.94410958904109,3.0,3.0,3.0,0.00017440062632122726,0.004696324559665732,0.07425794587030747,314.7015384505273,327.5094021942522,341.47453070217057,0.1475051333095311,0.19510543099667876,0.23375255697332623,94.33741946711314,100.43436328303329,106.02700520645774,54.29069669576517,59.90146942239807,65.37805978462062,0.18528287710574276,0.25197528574224193,0.3169800612903837,0.02,0.04,0.26,0.02,0.04,0.22,287.95422467467097,317.60976564900864,350.77440186099966,0.05914311881038379,0.10022471415008483,0.1398580428280901
SDSS J130027.87+275916.2,60.0,48,0.4232883633524389,139.8915550726549,0.1342302551384107,139.8915550726549,30.0,18.0,0.11140289106101878,2.0022346552805033,0.1111111111111111,0.9965501754172914,2.1666666666666665,3.0,0.5385438054098628,112.55425758518118,0.06498861673614692,15.332323499082264,13.066675724667105,0.07977914139032247,0.9060469765117442,0.6601699150424788,153.96756701753452,0.19357722241099407,1000.0,16-84%,48.0,48.0,48.0,0.03993998857079274,0.2530895614557422,0.704872923138777,89.13064452238962,137.87173872506526,179.5106526346151,0.08572810719354568,0.16946858830237155,0.2581893364490026,89.13064452238962,137.87173872506526,179.5106526346151,26.0,29.0,33.0,15.0,19.0,22.0,0.01328328156224501,0.19341265286193737,0.6654658120766188,-8.976256391658119,0.8027647947164454,9.95364058579235,0.23333333333333334,0.34375,0.4729922373641538,0.007643004367031386,0.12834963789578013,0.5320111341450217,1.5,4.166666666666667,8.833333333333332,3.0,3.0,3.0,0.031590878969932845,0.24402044505670617,0.6822703303362125,24.815795213131707,106.88910141769611,186.56139946873952,0.0695496508106699,0.14196786295965907,0.22822740807558484,14.648858487187093,16.69798903102359,18.9141776143485,9.424530592077002,11.574009841186854,13.675941714431511,0.04989749486944296,0.18318730990238596,0.32624617452474514,0.2,0.62,0.94,0.16,0.56,0.9,115.30523142456337,151.36524084243717,183.48642983870866,0.10685279453568243,0.21752895539028855,0.34007314684622014
SDSS J130044.10+280215.4,60.0,99,0.6697217550523815,65.01259397276067,0.0636350821085236,65.01259397276067,57.0,42.0,0.15906965188123823,-1.397820683339738,0.13659147869674185,0.6958632368744612,6.575757575757576,3.0,0.08672221755642362,63.227282657338435,0.057557867709275144,36.28511353260181,25.470709472246146,0.17511553622249865,0.18640679660169915,0.29485257371314344,33.14063043270295,0.09368749708880025,1000.0,16-84%,99.0,99.0,99.0,0.07567870734062383,0.3707002437262915,0.7520786949646103,355.85084489371684,63.120305134830176,121.58813145078409,0.05364612570157325,0.10011919727515055,0.16147236636135676,355.85084489371684,63.120305134830176,121.58813145078409,52.0,56.0,61.0,38.0,43.0,47.0,0.026525106848394424,0.22762615711004688,0.6878853435796917,-5.425988143360561,0.7050968855125959,6.8345827530092365,0.16305858667884754,0.22333880229696473,0.3090844865815429,0.015203131818907022,0.152121965752407,0.481661890269985,4.555555555555556,8.838383838383837,14.427070707070705,3.0,3.0,3.0,0.002378105696896089,0.03151865405678356,0.20738806762077375,350.4129557146714,59.150777971087905,125.73345259519567,0.054443674164029496,0.1038757807842156,0.1662463163509944,31.87022002405294,34.91615375248443,38.483299640579354,23.209295565020366,26.612947121383776,29.604036382558323,0.044965603086402496,0.13162391753861363,0.23967393085734873,0.17680000000000007,0.56,0.8831999999999993,0.06,0.3,0.72,338.06214828856673,31.04188476083607,84.75314144802365,0.0680004868890257,0.13306698504906303,0.20221095157852334
SDSS J130042.51+280325.4,60.0,72,0.008289395963602102,193.72765658990045,0.25800458048653235,193.72765658990045,47.0,25.0,0.012774595538064901,0.6134795473564196,0.11659574468085106,0.9521357735909228,7.0,3.0,0.07189777249646512,192.33389775440628,0.2560363325783686,28.90693498321728,14.674596654896456,0.3265681079430924,0.3548225887056472,0.6466766616691654,184.54076932715225,0.26745711700129465,1000.0,16-84%,72.0,72.0,72.0,0.0001282977254819107,0.004848585807278344,0.07371819687211666,175.93480783343693,192.56562493985143,209.71349080788275,0.19030333292951881,0.2720584902733677,0.35279039128825795,175.93480783343693,192.56562493985143,209.71349080788275,44.0,48.0,52.0,20.0,24.0,28.0,0.00020771603022674048,0.006309827313666047,0.07636915467183139,-3.0328694505588527,0.6134795473564196,3.6776248335554556,0.16677681615525833,0.2256422116274105,0.3072259576830547,0.0823704320572481,0.3467627665499321,0.7105437125608467,4.555555555555555,9.222222222222221,15.444444444444445,3.0,3.0,3.0,0.0014736640128295564,0.026477675982590543,0.20738806762077422,174.05146616775914,190.87486865344908,210.48340302410645,0.18014111458375653,0.2704505480391937,0.36196021108194804,26.266487041728716,29.27459980378623,32.12027820867764,11.796989602687864,14.339886426804492,16.90375577227723,0.22659654376882238,0.3413846210300464,0.4561759869247123,0.14,0.5,0.84,0.24,0.62,0.92,160.52910669860705,182.83734967245368,203.02472008281393,0.2027405228503361,0.2899687995596598,0.3730263481229035
LEDA 126776,60.0,90,3.086678903421379e-06,91.62528556508084,0.37547621368057066,91.62528556508084,66.0,24.0,1.0902049191089246e-05,-3.605942608460836,0.1893939393939394,0.493583156664127,18.177777777777777,3.0,0.00040423178689408257,101.91412207872696,0.3501505882027445,41.00287922563356,14.872997323029573,0.4676415569042051,0.6921539230384808,0.8855572213893054,84.91494985431376,0.44373692192429337,1000.0,16-84%,90.0,90.0,90.0,8.750154431248133e-09,2.12328147140711e-06,0.00020029190970989288,82.14013661151142,91.57919552817174,102.06320601236018,0.30760380948670035,0.38097173398522877,0.45404811477084056,82.14013661151142,91.57919552817174,102.06320601236018,63.0,67.0,71.0,19.0,23.0,27.0,3.127182277340457e-08,3.7950491781678e-06,0.00018775579617929893,-7.642541957895256,-3.0123515725997905,3.4715052560234057,0.1838044871794872,0.2517845554834523,0.3469236471460341,0.027797907106673795,0.19571268795431687,0.5456940224561337,13.28888888888889,20.044444444444444,28.93333333333333,3.0,3.0,3.0,2.312838967011288e-06,0.0001661802101676768,0.0040517479645285626,90.88661059984383,102.76875764098247,114.33465745343506,0.2827043628776714,0.35675091869791864,0.43378845499645874,37.82656412937824,41.06711251118898,44.25186135722842,12.079937386903048,14.831128757955266,17.691905449463917,0.3700226772760436,0.4661601217657775,0.5671013171580739,0.34,0.74,0.96,0.34,0.86,1.0,76.97994703075346,84.86008113880985,94.50252394654433,0.364489834929784,0.4476778840296568,0.5280250359844966
LEDA 126788,60.0,184,0.34466509157228514,190.20719955271204,0.07608569548251397,190.20719955271204,101.0,83.0,0.2099955388881721,5.21079917463598,0.18179649290230226,0.08417567345964672,4.695652173913044,3.0,0.19548850316421484,178.86498970264006,0.07700277297657403,56.851397641127065,44.566637440409814,0.12112993700618133,0.5637181409295352,0.3568215892053973,195.95566853062013,0.10431116894614735,1000.0,16-84%,184.0,184.0,184.0,0.027956479025119798,0.20705912657300002,0.6194566628474647,145.9166358770409,188.60930763815304,229.2178333900115,0.05101750207267977,0.09251179583592264,0.13943032432629404,145.9166358770409,188.60930763815304,229.2178333900115,96.0,103.0,110.0,74.0,81.0,88.0,0.009683555095331005,0.12135284705944048,0.6059427533583797,-0.5151546821238229,4.242452118635438,8.087161745440984,0.14275856307435256,0.20871763659347348,0.2827725754503161,0.0012139809916606864,0.032501958896579516,0.28855696937419983,2.739130434782609,6.6521739130434785,12.391304347826088,3.0,3.0,3.0,0.006156147117900246,0.08385050699342128,0.4336183926819718,126.8180950600725,176.77168372986466,213.30886983692437,0.05173526903532392,0.09890916244354678,0.15282405348324446,52.33880197968903,57.53773127151639,62.62486112874486,38.634774771165944,43.84446831805944,48.626578010491734,0.04501739290737446,0.13382846164375842,0.23121310853859336,0.18,0.54,0.88,0.06,0.3,0.74,157.71349099717202,196.13290922894544,233.65914053193035,0.07110355458393255,0.12389254421581074,0.17831671857302117
LEDA 126769,60.0,183,2.226385156531753e-08,330.9231452882959,0.3102995334123324,330.9231452882959,122.0,61.0,7.655797273791237e-06,1.4090286181562277,0.19672131147540983,0.08205710069091014,43.07650273224044,3.0,2.370657337102955e-09,330.6460501593698,0.3019669525320477,77.40783047045053,39.13691984317239,0.3283795325339905,0.5712143928035982,0.7871064467766117,331.13406375837616,0.314675540210989,1000.0,16-84%,183.0,183.0,183.0,2.639965963656465e-11,1.357787797745112e-08,2.9064737690631883e-06,321.9941326012363,331.37168256586733,340.3347408195259,0.2639401884687696,0.3146237924175932,0.3648318229318253,321.9941326012363,331.37168256586733,340.3347408195259,117.0,124.0,131.0,52.0,59.0,66.0,4.7208028126810284e-09,1.7594609769434547e-06,0.0002007969509479453,-0.9098442208539438,1.8896968369033509,5.134782950031645,0.18368830425707616,0.22738095238095238,0.2798968092682261,0.003084503292964489,0.02541980597519698,0.11765149460786145,31.316939890710383,44.540983606557376,60.43868852459016,3.0,3.0,3.0,4.737632508522439e-13,1.1583359271760685e-09,7.289536942955976e-07,321.36917273319114,330.62729839337567,340.3417702217571,0.25137758055203563,0.3047318424055975,0.3599820425265347,73.79414057949809,78.72722145971463,83.62840430673116,33.07464802224487,37.917397619150734,42.83772827121447,0.2694974911838747,0.3479255414260825,0.4290414316106657,0.16,0.54,0.88,0.4,0.76,0.96,320.8269730805521,331.99588458552785,342.6446918983354,0.2638318442659499,0.32199015921569896,0.3734217569442112
SDSS J130004.03+280030.7,60.0,430,3.0655179004122556e-50,145.00295804560358,0.5149148453468523,145.00295804560358,336.0,94.0,5.422652505596349e-33,2.6839302194666033,0.162677304964539,0.03580068357973642,247.91627906976746,3.0,0.0,150.27874203800786,0.4867480347746344,180.7955874516054,55.51058097605039,0.5301808552403935,0.8200899550224887,0.9635182408795602,144.06541631810035,0.5288997572272266,1000.0,16-84%,430.0,430.0,430.0,3.0644805718873726e-56,1.9331478352919952e-50,1.0809087166409346e-44,141.9757004603522,145.06230310725698,148.0995787348986,0.48521450337906885,0.5159550347907832,0.5452221517049177,141.9757004603522,145.06230310725698,148.0995787348986,329.0,337.0,345.0,85.0,93.0,101.0,3.211608071175631e-38,1.5047422076569126e-33,2.94965147492942e-29,-0.04337958024711211,3.0517552943615414,6.959945075198121,0.14253838480646233,0.1827334782072218,0.22909805213399762,0.0006861272462515938,0.012838450020292422,0.09421895452702801,216.87479069767443,248.66046511627908,282.5142325581395,3.0,3.0,3.0,0.0,0.0,0.0,146.51725314412442,150.2620366439039,153.8759671159171,0.4527531596350098,0.48900922355064147,0.5226652589283346,175.19310852490406,181.77449011791975,188.72093940032036,49.08537324206293,54.21373765834929,59.99021429620418,0.49193433901477684,0.5406650703631196,0.5831317516393393,0.3,0.7,0.94,0.76,0.96,1.0,140.63361712348558,144.27995291582272,147.6112559693836,0.49403941243637406,0.529582550672362,0.5635219539528588
2MASS J13001763+2759145,60.0,98,1.232345593408384e-07,125.09410630414521,0.40291256345050924,125.09410630414521,77.0,21.0,1.0892545009628191e-08,9.396699819739862,0.18614718614718614,0.5573423696919017,24.04081632653061,3.0,2.4494604617619764e-05,123.08663486631292,0.3957325347766657,44.30089420730641,12.142262261394242,0.5697525432289573,0.496751624187906,0.5257371314342829,124.38023891218734,0.39436424298460254,1000.0,16-84%,98.0,98.0,98.0,8.464877057762178e-10,1.0225911290325478e-07,3.2375989457641394e-06,114.32478080571457,124.89932801890569,134.39897682228047,0.35914695254076556,0.40527004603981065,0.4616952801805306,114.32478080571457,124.89932801890569,134.39897682228047,74.0,77.0,80.15999999999997,17.840000000000003,21.0,24.0,1.4529345436337154e-10,1.0892545009628191e-08,4.2159207369916054e-07,-2.6945715114374567,7.100827418152312,12.318564354852176,0.18651079735330395,0.24861111111111112,0.34385992671552296,0.037547163114463926,0.23912526916566174,0.5566492034206983,18.97959183673469,26.0,34.99265306122449,3.0,3.0,3.0,1.2227397766739758e-07,9.53740694265015e-06,0.00027606816683101165,110.27582769580033,123.38480276164876,133.52537806197023,0.34794477457716516,0.40400022022740234,0.4585310271143812,41.00599070352764,44.29410696289652,47.15924741188388,9.760026440596342,12.093348984726855,14.776547883511396,0.4819119855615245,0.5725982702369178,0.6539260627662842,0.14,0.5,0.86,0.2,0.56,0.88,111.17536528188486,124.40084071848844,135.78965970361355,0.3424047336012189,0.4035981123243452,0.46647655889525375
SDSS J130037.31+275441.0,60.0,95,2.3511085718647144e-14,29.504351241354072,0.574743003000225,29.504351241354072,74.0,21.0,4.24989199238447e-08,13.882002807484696,0.5598455598455598,2.6935121288408172e-05,110.68421052631578,3.0,0.0,23.373056203451597,0.5723177184633048,34.479142787762584,8.972806173913337,0.5870009797798832,0.2518740629685157,0.5652173913043478,32.07496708653923,0.5913605285397315,1000.0,16-84%,95.0,95.0,95.0,3.842774789380162e-18,1.4993664726801222e-14,2.3159874204423758e-11,24.70039836482141,29.541115721982806,33.8598983779475,0.5077152428858892,0.5788479500991519,0.649699017060658,24.70039836482141,29.541115721982806,33.8598983779475,71.0,75.0,78.0,17.0,20.0,24.0,1.641548327293179e-10,1.1639663841105042e-08,1.4640982465812788e-06,8.997611927658474,14.322839827520127,20.16644028534503,0.49764240465416937,0.5889495275071424,0.6775105897686542,9.133058933095915e-08,1.2483817531373398e-05,0.000623090973426749,91.31578947368423,111.52631578947368,136.55031578947367,3.0,3.0,3.0,0.0,0.0,0.0,17.287358451061664,23.633964057724484,28.833120098137897,0.49481917898392663,0.5793948496680899,0.6563250158050024,31.241323023495074,34.22657293901051,37.59511100566718,6.950553854096735,9.107741998990155,11.225509475715928,0.48401211729088883,0.5829657707347748,0.6752749798033829,0.12,0.42,0.8,0.24,0.6,0.94,26.383549895234864,32.38592426532705,37.24343042944673,0.5116713330319644,0.5943160240181371,0.6821308264829421
LEDA 44652,60.0,643,6.168328749478646e-46,283.6539452742679,0.40236371270240434,283.6539452742679,503.0,140.0,6.214712296072121e-49,4.261039635909427,0.18315819369497302,0.0010819693237741046,186.045101088647,3.0,0.0,284.6655064385601,0.3824288231138043,276.49571164443705,83.37778573896973,0.5366272518248844,0.9920039980009995,0.9940029985007496,282.3683115401906,0.4410422566287648,1000.0,16-84%,643.0,643.0,643.0,1.2130648320486457e-51,6.446806615499995e-46,9.21752423068083e-41,280.0445466220689,283.6038230285184,287.36077656099474,0.37863815541222395,0.40227846788072114,0.427002101674021,280.0445466220689,283.6038230285184,287.36077656099474,490.0,501.0,513.0,130.0,142.0,153.0,1.0824426183149419e-54,7.892848181036697e-48,4.9347114904262864e-42,2.854356994505842,4.255706135753304,7.55792204485719,0.15541162916959095,0.19726277831827024,0.24293990363809467,3.164838698562229e-06,0.0002826136011806476,0.009235126447106298,166.09710730948677,186.4867807153966,208.2156765163297,3.0,3.0,3.0,0.0,0.0,0.0,280.49982145596186,284.6502052842276,289.0958796225225,0.3554032948067525,0.3827367150379707,0.4087847628366005,267.5967404923951,276.12520603519044,283.85559682650324,77.13439069801689,84.60523607726898,91.53818085547697,0.49272849741003966,0.5302062690490477,0.5689539778687546,0.92,0.99,1.0,0.96,1.0,1.0,278.5566230784202,282.23049431379786,286.60962059202654,0.4159631524738012,0.4424588767964037,0.4682192963435794
2MASX J12594422+2752037,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 44651,60.0,1422,2.6437553031710963e-35,251.28144189086382,0.23662280137411973,251.28144189086382,924.0,498.0,6.890289521093635e-30,4.509734622662798,0.11345381526104417,0.0004327484556065802,155.37834036568216,3.0,0.0,250.7756737772451,0.21923762847866798,472.44551546657874,271.78229039358473,0.26962607886045253,0.9250374812593704,0.9825087456271864,251.0483605590553,0.25188623893488854,1000.0,16-84%,1422.0,1422.0,1422.0,1.0544677489223568e-40,2.1444834914783383e-35,3.94646055027562e-30,247.19616398645917,251.26584801947854,255.61792239935426,0.21820258068513199,0.23693590612658666,0.25442754538564316,247.19616398645917,251.26584801947854,255.61792239935426,902.0,921.0,937.16,484.84000000000003,501.0,520.0,1.5237576903000748e-33,4.3812838630759873e-29,2.8402803721962467e-24,3.5839275364320575,4.6461591639023965,5.661162061590982,0.10330790565479621,0.1279898521221113,0.15050967741146037,6.581878571811658e-07,4.3438525069639914e-05,0.0017538059728417364,130.29682137834038,155.3052039381153,183.17288326300985,3.0,3.0,3.0,0.0,0.0,0.0,245.42695692610528,250.7129738589215,256.1207557975265,0.19991489164025486,0.22056309248981612,0.23929982137582265,459.58571493462046,472.4013507321889,484.16115367558865,261.118682873503,272.3025633654744,283.099832070476,0.24117678439760218,0.268654506169845,0.296673091859544,0.66,0.94,1.0,0.84,0.98,1.0,246.71930557927226,251.283875903938,255.62233053168188,0.22972385714091703,0.25184570359577085,0.2728352089889723
LEDA 44692,60.0,390,9.474019613247675e-55,41.05217248916898,0.5647636829137881,41.05217248916898,329.0,61.0,1.5305996039869846e-45,5.093907728381552,0.16159250585480095,0.12022383764580782,259.2307692307692,3.0,0.0,40.83541930545027,0.5448851798748819,182.60515974131556,36.286442728144415,0.6684528568590735,0.8995502248875562,0.9785107446276862,42.11451924747615,0.5966182409471134,1000.0,16-84%,390.0,390.0,390.0,1.7568996953639264e-60,5.8175608193338575e-55,4.4027183267393925e-49,38.12516439285707,41.31546620287486,44.36545549327292,0.5343226437835508,0.5658697451643057,0.5939688690120919,38.12516439285707,41.31546620287486,44.36545549327292,321.0,328.0,336.0,54.0,62.0,69.0,7.19726326594967e-51,8.157817932327064e-45,5.9323021203538915e-40,2.0462511664551393,4.609906011482426,7.8787150164580595,0.1407882977237816,0.19076923076923077,0.24711316467688454,0.0026233961144686677,0.03783157352200241,0.24231953911941703,227.2036923076923,261.46666666666664,295.96758974358977,3.0,3.0,3.0,0.0,0.0,0.0,37.5284974192233,41.05413670841324,44.75973992592469,0.5131431886141986,0.546768269703153,0.5782040896535601,176.511498790189,182.26045058512855,188.45876277959874,32.02932253801629,36.5716428379538,41.4445238511876,0.6224545623646677,0.6660990204102313,0.7071787248836651,0.64,0.9,1.0,0.84,0.98,1.0,39.05010947054433,42.41864656818893,45.562677072813585,0.5642730496858921,0.5986463836943612,0.6295312291779148
NGC 4871,60.0,1054,4.758710073928234e-46,77.33396760033139,0.31466215978392814,77.33396760033139,731.0,323.0,5.897176205316787e-37,3.716985793246245,0.1193030455756354,0.003062373095316806,179.65464895635674,3.0,0.0,75.5201604223725,0.29255368157425204,384.01805687748043,179.73933502236753,0.3623521833863656,0.9885057471264368,0.9885057471264368,79.2111146570063,0.3455382519515941,1000.0,16-84%,1054.0,1054.0,1054.0,1.6662472757100301e-52,2.8439613458577983e-46,1.0887457262122077e-40,73.7527505645736,77.27161019384721,80.73073376268462,0.2954725705927026,0.3154375959833695,0.3363272871916984,73.7527505645736,77.27161019384721,80.73073376268462,720.0,736.0,751.0,303.0,318.0,334.0,1.8341461827197838e-44,9.272949279407001e-39,3.708527818658502e-33,2.4406212831367746,3.7454398394458224,5.2253763306485865,0.10411241013236579,0.1326508776445025,0.16169314957565617,1.541794306679076e-05,0.0007043340328866272,0.01483552175002409,157.56827324478175,182.3111954459203,209.46899430740038,3.0,3.0,3.0,0.0,0.0,0.0,71.35699204342245,75.42184879792529,79.42891721895938,0.2704561660047903,0.2939837093506704,0.317038219790768,375.4102076232992,385.40558105770765,396.7837961303226,167.98109371901833,177.65855335673777,187.86490787168336,0.33645370082378145,0.36893387469532807,0.4024536778904485,0.86,0.98,1.0,0.9,0.98,1.0,75.44601860430112,79.08380981474875,82.88081637166277,0.3229223257406284,0.34660408479709504,0.3691263169833309
LEDA 44636,60.0,888,1.2189868693114527e-21,183.8903965749566,0.2328734211189665,183.8903965749566,577.0,311.0,3.2418178392775494e-19,2.636104609886182,0.1050282256042174,0.021116147453697273,69.66666666666667,3.0,4.9960036108132044e-15,189.78218325102614,0.22748141738696584,309.9900097219312,178.96690573838882,0.26796451761029483,0.9115442278860569,0.5777111444277861,179.2205162495494,0.24136597992396774,1000.0,16-84%,888.0,888.0,888.0,1.49474346272759e-25,7.656432395727047e-22,6.0848164659870416e-18,178.95491752615033,183.89362308791874,189.38023009894505,0.21128540586691616,0.23399519900276716,0.25371712581207634,178.95491752615033,183.89362308791874,189.38023009894505,558.0,572.0,587.0,301.0,316.0,330.0,4.995322547883588e-22,6.870806941661984e-18,1.8683039877091742e-14,0.49820283702316176,2.2418013044757963,3.8543192033884797,0.07726984126984127,0.10677401765774366,0.14194212412080767,0.00048742584593590817,0.017983128787852663,0.16676634044716704,56.692252252252246,71.44594594594594,87.3427027027027,3.0,3.0,3.0,0.0,2.1094237467877974e-15,2.989519742868651e-12,183.84104708526172,189.89489123163526,196.33131084060778,0.20280727343575652,0.22816470766041985,0.2510973064822607,301.289351689372,311.8672157719153,321.02056082418216,167.840318909137,177.39503666011274,186.9000986774287,0.23761795520024312,0.2742129207119075,0.3103989901932571,0.3368000000000001,0.76,0.98,0.24,0.6,0.88,173.4435927578071,179.4212069870341,185.46042254624422,0.21667870813506226,0.2432212773920412,0.26747109697183064
